Instrument:,H2S-240708934
Time Zone Offset (Minutes):,-240
Orignal File Name:,C:\Users\phil.bennington\OneDrive - City of Dayton\G-Drive\Phil.Bennington\CLARKSON_UNIVERSITY_PhD Program\Dissertation\H2S-240708934_10-08-25.acrudata
Session ID:,53491
Session 1st Title:,H2S-240708934_10-08-25
Session Start:,"9/12/2025, 7:23:08 AM"
Session End:,"10/8/2025, 8:08:08 AM"

Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),H2S (PPM),ISO time
"9/12/2025, 9:20:08 AM",3.628,72.1,58.2,0,2025-09-12T13:20:08.000Z
"9/12/2025, 9:23:08 AM",3.628,72.1,58.2,0,2025-09-12T13:23:08.000Z
"9/12/2025, 9:26:08 AM",3.628,72.1,58.2,0,2025-09-12T13:26:08.000Z
"9/12/2025, 9:29:08 AM",3.628,72.1,58.1,0,2025-09-12T13:29:08.000Z
"9/12/2025, 9:32:08 AM",3.628,72.1,58.1,0,2025-09-12T13:32:08.000Z
"9/12/2025, 9:35:08 AM",3.628,72.3,58.1,0,2025-09-12T13:35:08.000Z
"9/12/2025, 9:38:08 AM",3.628,72.3,58.1,0,2025-09-12T13:38:08.000Z
"9/12/2025, 9:41:08 AM",3.628,72.3,58.1,0,2025-09-12T13:41:08.000Z
"9/12/2025, 9:44:08 AM",3.628,72.3,58,0,2025-09-12T13:44:08.000Z
"9/12/2025, 9:47:08 AM",3.628,72.3,57.9,0,2025-09-12T13:47:08.000Z
"9/12/2025, 9:50:08 AM",3.628,72.3,57.9,0,2025-09-12T13:50:08.000Z
"9/12/2025, 9:53:08 AM",3.628,72.3,57.9,0,2025-09-12T13:53:08.000Z
"9/12/2025, 9:56:08 AM",3.628,72.1,57.8,0,2025-09-12T13:56:08.000Z
"9/12/2025, 9:59:08 AM",3.628,72.1,57.8,0,2025-09-12T13:59:08.000Z
"9/12/2025, 10:02:08 AM",3.628,72.1,57.7,0,2025-09-12T14:02:08.000Z
"9/12/2025, 10:05:08 AM",3.628,72.1,57.7,0,2025-09-12T14:05:08.000Z
"9/12/2025, 10:08:08 AM",3.628,72.1,57.7,0,2025-09-12T14:08:08.000Z
"9/12/2025, 10:11:08 AM",3.628,72.1,57.7,0,2025-09-12T14:11:08.000Z
"9/12/2025, 10:14:08 AM",3.628,72.1,57.7,0,2025-09-12T14:14:08.000Z
"9/12/2025, 10:17:08 AM",3.628,72,57.7,0,2025-09-12T14:17:08.000Z
"9/12/2025, 10:20:08 AM",3.628,72,57.6,0,2025-09-12T14:20:08.000Z
"9/12/2025, 10:23:08 AM",3.628,72,57.6,0,2025-09-12T14:23:08.000Z
"9/12/2025, 10:26:08 AM",3.628,72.3,57.4,0,2025-09-12T14:26:08.000Z
"9/12/2025, 10:29:08 AM",3.628,75.9,57.4,0,2025-09-12T14:29:08.000Z
"9/12/2025, 10:32:08 AM",3.628,80.1,57.3,0,2025-09-12T14:32:08.000Z
"9/12/2025, 10:35:08 AM",3.628,79.7,58.3,0,2025-09-12T14:35:08.000Z
"9/12/2025, 10:38:08 AM",3.629,80.4,61.4,0,2025-09-12T14:38:08.000Z
"9/12/2025, 10:41:08 AM",3.628,81.3,64.3,0,2025-09-12T14:41:08.000Z
"9/12/2025, 10:44:08 AM",3.629,82.2,66.8,0,2025-09-12T14:44:08.000Z
"9/12/2025, 10:47:08 AM",3.629,83.1,69,0,2025-09-12T14:47:08.000Z
"9/12/2025, 10:50:08 AM",3.629,84,70.8,0,2025-09-12T14:50:08.000Z
"9/12/2025, 10:53:08 AM",3.629,84.7,72.3,0,2025-09-12T14:53:08.000Z
"9/12/2025, 10:56:08 AM",3.628,85.5,73.6,0,2025-09-12T14:56:08.000Z
"9/12/2025, 10:59:08 AM",3.629,86,74.8,0,2025-09-12T14:59:08.000Z
"9/12/2025, 11:02:08 AM",3.629,86.5,75.9,0,2025-09-12T15:02:08.000Z
"9/12/2025, 11:05:08 AM",3.629,87.1,76.8,0,2025-09-12T15:05:08.000Z
"9/12/2025, 11:08:08 AM",3.629,87.6,77.6,0,2025-09-12T15:08:08.000Z
"9/12/2025, 11:11:08 AM",3.629,88.2,78.3,0,2025-09-12T15:11:08.000Z
"9/12/2025, 11:14:08 AM",3.629,88.7,79,0,2025-09-12T15:14:08.000Z
"9/12/2025, 11:17:08 AM",3.629,89.1,79.6,0,2025-09-12T15:17:08.000Z
"9/12/2025, 11:20:08 AM",3.629,89.4,80.1,0,2025-09-12T15:20:08.000Z
"9/12/2025, 11:23:08 AM",3.629,89.6,80.5,0,2025-09-12T15:23:08.000Z
"9/12/2025, 11:26:08 AM",3.629,90,80.9,0,2025-09-12T15:26:08.000Z
"9/12/2025, 11:29:08 AM",3.629,90.3,81.3,0,2025-09-12T15:29:08.000Z
"9/12/2025, 11:32:08 AM",3.629,90.5,81.7,0,2025-09-12T15:32:08.000Z
"9/12/2025, 11:35:08 AM",3.629,90.9,82,0,2025-09-12T15:35:08.000Z
"9/12/2025, 11:38:08 AM",3.629,91.2,82.3,0,2025-09-12T15:38:08.000Z
"9/12/2025, 11:41:08 AM",3.629,91.4,82.6,0,2025-09-12T15:41:08.000Z
"9/12/2025, 11:44:08 AM",3.629,91.6,82.8,0,2025-09-12T15:44:08.000Z
"9/12/2025, 11:47:08 AM",3.63,91.9,83.1,0,2025-09-12T15:47:08.000Z
"9/12/2025, 11:50:08 AM",3.629,92.1,83.3,0,2025-09-12T15:50:08.000Z
"9/12/2025, 11:53:08 AM",3.629,92.7,83.5,0,2025-09-12T15:53:08.000Z
"9/12/2025, 11:56:08 AM",3.63,92.8,83.7,0,2025-09-12T15:56:08.000Z
"9/12/2025, 11:59:08 AM",3.63,93.2,83.9,0,2025-09-12T15:59:08.000Z
"9/12/2025, 12:02:08 PM",3.629,93.4,84.1,0,2025-09-12T16:02:08.000Z
"9/12/2025, 12:05:08 PM",3.629,93.7,84.3,0,2025-09-12T16:05:08.000Z
"9/12/2025, 12:08:08 PM",3.63,93.9,84.4,0,2025-09-12T16:08:08.000Z
"9/12/2025, 12:11:08 PM",3.63,93.9,84.5,0,2025-09-12T16:11:08.000Z
"9/12/2025, 12:14:08 PM",3.63,94.1,84.5,0,2025-09-12T16:14:08.000Z
"9/12/2025, 12:17:08 PM",3.63,94.5,84.6,0,2025-09-12T16:17:08.000Z
"9/12/2025, 12:20:08 PM",3.63,94.6,84.5,0,2025-09-12T16:20:08.000Z
"9/12/2025, 12:23:08 PM",3.63,95,84.5,0,2025-09-12T16:23:08.000Z
"9/12/2025, 12:26:08 PM",3.63,95.2,84.3,0,2025-09-12T16:26:08.000Z
"9/12/2025, 12:29:08 PM",3.63,95.4,84.1,0,2025-09-12T16:29:08.000Z
"9/12/2025, 12:32:08 PM",3.63,95.7,84,0,2025-09-12T16:32:08.000Z
"9/12/2025, 12:35:08 PM",3.63,95.9,83.8,0,2025-09-12T16:35:08.000Z
"9/12/2025, 12:38:08 PM",3.63,96.3,83.7,0,2025-09-12T16:38:08.000Z
"9/12/2025, 12:41:08 PM",3.63,96.6,83.6,0,2025-09-12T16:41:08.000Z
"9/12/2025, 12:44:08 PM",3.63,96.8,83.6,0,2025-09-12T16:44:08.000Z
"9/12/2025, 12:47:08 PM",3.63,97.2,83.5,0,2025-09-12T16:47:08.000Z
"9/12/2025, 12:50:08 PM",3.63,97.5,83.5,0,2025-09-12T16:50:08.000Z
"9/12/2025, 12:53:08 PM",3.63,97.7,83.4,0,2025-09-12T16:53:08.000Z
"9/12/2025, 12:56:08 PM",3.63,97.9,83.2,0,2025-09-12T16:56:08.000Z
"9/12/2025, 12:59:08 PM",3.631,98.1,83,0,2025-09-12T16:59:08.000Z
"9/12/2025, 1:02:08 PM",3.63,98.2,82.8,0,2025-09-12T17:02:08.000Z
"9/12/2025, 1:05:08 PM",3.631,98.6,82.6,0,2025-09-12T17:05:08.000Z
"9/12/2025, 1:08:08 PM",3.63,98.8,82.4,0,2025-09-12T17:08:08.000Z
"9/12/2025, 1:11:08 PM",3.631,99,82.3,0,2025-09-12T17:11:08.000Z
"9/12/2025, 1:14:08 PM",3.631,99.3,82.2,0,2025-09-12T17:14:08.000Z
"9/12/2025, 1:17:08 PM",3.631,99.5,82.1,0,2025-09-12T17:17:08.000Z
"9/12/2025, 1:20:08 PM",3.631,99.7,82,0,2025-09-12T17:20:08.000Z
"9/12/2025, 1:23:08 PM",3.631,99.9,82,0,2025-09-12T17:23:08.000Z
"9/12/2025, 1:26:08 PM",3.631,100,81.9,0,2025-09-12T17:26:08.000Z
"9/12/2025, 1:29:08 PM",3.631,100.4,81.8,0,2025-09-12T17:29:08.000Z
"9/12/2025, 1:32:08 PM",3.631,100.6,81.7,0,2025-09-12T17:32:08.000Z
"9/12/2025, 1:35:08 PM",3.631,100.8,81.6,0,2025-09-12T17:35:08.000Z
"9/12/2025, 1:38:08 PM",3.631,101.1,81.5,0,2025-09-12T17:38:08.000Z
"9/12/2025, 1:41:08 PM",3.631,101.3,81.5,0,2025-09-12T17:41:08.000Z
"9/12/2025, 1:44:08 PM",3.631,101.5,81.4,0,2025-09-12T17:44:08.000Z
"9/12/2025, 1:47:08 PM",3.631,101.7,81.4,0,2025-09-12T17:47:08.000Z
"9/12/2025, 1:50:08 PM",3.631,101.8,81.4,0,2025-09-12T17:50:08.000Z
"9/12/2025, 1:53:08 PM",3.631,101.8,81.2,0,2025-09-12T17:53:08.000Z
"9/12/2025, 1:56:08 PM",3.632,102,81,0,2025-09-12T17:56:08.000Z
"9/12/2025, 1:59:08 PM",3.632,102.2,80.8,0,2025-09-12T17:59:08.000Z
"9/12/2025, 2:02:08 PM",3.631,102.4,80.7,0,2025-09-12T18:02:08.000Z
"9/12/2025, 2:05:08 PM",3.631,102.6,80.6,0,2025-09-12T18:05:08.000Z
"9/12/2025, 2:08:08 PM",3.632,102.7,80.5,0,2025-09-12T18:08:08.000Z
"9/12/2025, 2:11:08 PM",3.632,102.7,80.4,0,2025-09-12T18:11:08.000Z
"9/12/2025, 2:14:08 PM",3.632,102.9,80.3,0,2025-09-12T18:14:08.000Z
"9/12/2025, 2:17:08 PM",3.632,102.9,80.2,0,2025-09-12T18:17:08.000Z
"9/12/2025, 2:20:08 PM",3.632,102.9,80,0,2025-09-12T18:20:08.000Z
"9/12/2025, 2:23:08 PM",3.632,103.1,79.9,0,2025-09-12T18:23:08.000Z
"9/12/2025, 2:26:08 PM",3.632,103.3,79.8,0,2025-09-12T18:26:08.000Z
"9/12/2025, 2:29:08 PM",3.632,103.3,79.6,0,2025-09-12T18:29:08.000Z
"9/12/2025, 2:32:08 PM",3.632,103.5,79.5,0,2025-09-12T18:32:08.000Z
"9/12/2025, 2:35:08 PM",3.632,103.5,79.4,0,2025-09-12T18:35:08.000Z
"9/12/2025, 2:38:08 PM",3.632,103.6,79.2,0,2025-09-12T18:38:08.000Z
"9/12/2025, 2:41:08 PM",3.632,103.6,79,0,2025-09-12T18:41:08.000Z
"9/12/2025, 2:44:08 PM",3.632,103.6,78.8,0,2025-09-12T18:44:08.000Z
"9/12/2025, 2:47:08 PM",3.632,103.6,78.5,0,2025-09-12T18:47:08.000Z
"9/12/2025, 2:50:08 PM",3.633,103.6,78.3,0,2025-09-12T18:50:08.000Z
"9/12/2025, 2:53:08 PM",3.633,103.6,78,0,2025-09-12T18:53:08.000Z
"9/12/2025, 2:56:08 PM",3.632,103.6,77.8,0,2025-09-12T18:56:08.000Z
"9/12/2025, 2:59:08 PM",3.633,103.8,77.6,0,2025-09-12T18:59:08.000Z
"9/12/2025, 3:02:08 PM",3.633,103.8,77.5,0,2025-09-12T19:02:08.000Z
"9/12/2025, 3:05:08 PM",3.633,103.8,77.4,0,2025-09-12T19:05:08.000Z
"9/12/2025, 3:08:08 PM",3.633,103.8,77.2,0,2025-09-12T19:08:08.000Z
"9/12/2025, 3:11:08 PM",3.633,103.8,77.1,0,2025-09-12T19:11:08.000Z
"9/12/2025, 3:14:08 PM",3.633,103.6,76.9,0,2025-09-12T19:14:08.000Z
"9/12/2025, 3:17:08 PM",3.633,103.6,76.7,0,2025-09-12T19:17:08.000Z
"9/12/2025, 3:20:08 PM",3.633,103.5,76.4,0,2025-09-12T19:20:08.000Z
"9/12/2025, 3:23:08 PM",3.633,103.5,76.2,0,2025-09-12T19:23:08.000Z
"9/12/2025, 3:26:08 PM",3.632,103.5,76.2,0.4,2025-09-12T19:26:08.000Z
"9/12/2025, 3:29:08 PM",3.633,103.5,76.1,0,2025-09-12T19:29:08.000Z
"9/12/2025, 3:32:08 PM",3.633,103.5,76.1,0,2025-09-12T19:32:08.000Z
"9/12/2025, 3:35:08 PM",3.633,103.5,76.1,0,2025-09-12T19:35:08.000Z
"9/12/2025, 3:38:08 PM",3.634,103.6,76,0,2025-09-12T19:38:08.000Z
"9/12/2025, 3:41:08 PM",3.634,103.6,75.9,0,2025-09-12T19:41:08.000Z
"9/12/2025, 3:44:08 PM",3.633,103.8,75.8,0,2025-09-12T19:44:08.000Z
"9/12/2025, 3:47:08 PM",3.634,103.8,75.8,0,2025-09-12T19:47:08.000Z
"9/12/2025, 3:50:08 PM",3.633,103.8,75.8,0,2025-09-12T19:50:08.000Z
"9/12/2025, 3:53:08 PM",3.634,104,75.8,0,2025-09-12T19:53:08.000Z
"9/12/2025, 3:56:08 PM",3.633,104,75.9,0,2025-09-12T19:56:08.000Z
"9/12/2025, 3:59:08 PM",3.633,104,75.9,0,2025-09-12T19:59:08.000Z
"9/12/2025, 4:02:08 PM",3.634,104,76,0,2025-09-12T20:02:08.000Z
"9/12/2025, 4:05:08 PM",3.634,104.2,76,0,2025-09-12T20:05:08.000Z
"9/12/2025, 4:08:08 PM",3.634,104.2,76,0,2025-09-12T20:08:08.000Z
"9/12/2025, 4:11:08 PM",3.634,104.2,75.9,0,2025-09-12T20:11:08.000Z
"9/12/2025, 4:14:08 PM",3.634,104.2,75.9,0,2025-09-12T20:14:08.000Z
"9/12/2025, 4:17:08 PM",3.634,104.2,75.8,0,2025-09-12T20:17:08.000Z
"9/12/2025, 4:20:08 PM",3.634,104.2,75.8,0,2025-09-12T20:20:08.000Z
"9/12/2025, 4:23:08 PM",3.634,104.2,75.8,0,2025-09-12T20:23:08.000Z
"9/12/2025, 4:26:08 PM",3.634,104.2,75.8,0,2025-09-12T20:26:08.000Z
"9/12/2025, 4:29:08 PM",3.634,104,75.7,0,2025-09-12T20:29:08.000Z
"9/12/2025, 4:32:08 PM",3.634,104,75.7,0,2025-09-12T20:32:08.000Z
"9/12/2025, 4:35:08 PM",3.634,104,75.7,0,2025-09-12T20:35:08.000Z
"9/12/2025, 4:38:08 PM",3.634,104,75.6,0,2025-09-12T20:38:08.000Z
"9/12/2025, 4:41:08 PM",3.634,104,75.5,0,2025-09-12T20:41:08.000Z
"9/12/2025, 4:44:08 PM",3.634,103.8,75.3,0,2025-09-12T20:44:08.000Z
"9/12/2025, 4:47:08 PM",3.634,103.8,75.3,0,2025-09-12T20:47:08.000Z
"9/12/2025, 4:50:08 PM",3.634,103.8,75.3,0,2025-09-12T20:50:08.000Z
"9/12/2025, 4:53:08 PM",3.634,103.8,75.3,0,2025-09-12T20:53:08.000Z
"9/12/2025, 4:56:08 PM",3.634,103.6,75.4,0,2025-09-12T20:56:08.000Z
"9/12/2025, 4:59:08 PM",3.634,103.6,75.3,0,2025-09-12T20:59:08.000Z
"9/12/2025, 5:02:08 PM",3.634,103.6,75.4,0,2025-09-12T21:02:08.000Z
"9/12/2025, 5:05:08 PM",3.634,103.5,75.4,0,2025-09-12T21:05:08.000Z
"9/12/2025, 5:08:08 PM",3.635,103.5,75.4,0,2025-09-12T21:08:08.000Z
"9/12/2025, 5:11:08 PM",3.634,103.3,75.4,0,2025-09-12T21:11:08.000Z
"9/12/2025, 5:14:08 PM",3.635,103.1,75.3,0,2025-09-12T21:14:08.000Z
"9/12/2025, 5:17:08 PM",3.634,103.1,75.3,0,2025-09-12T21:17:08.000Z
"9/12/2025, 5:20:08 PM",3.634,102.9,75.4,0,2025-09-12T21:20:08.000Z
"9/12/2025, 5:23:08 PM",3.635,102.7,75.4,0,2025-09-12T21:23:08.000Z
"9/12/2025, 5:26:08 PM",3.635,102.6,75.5,0,2025-09-12T21:26:08.000Z
"9/12/2025, 5:29:08 PM",3.634,102.4,75.5,0,2025-09-12T21:29:08.000Z
"9/12/2025, 5:32:08 PM",3.634,102.4,75.5,0,2025-09-12T21:32:08.000Z
"9/12/2025, 5:35:08 PM",3.634,102.2,75.6,0,2025-09-12T21:35:08.000Z
"9/12/2025, 5:38:08 PM",3.635,102,75.7,0,2025-09-12T21:38:08.000Z
"9/12/2025, 5:41:08 PM",3.635,101.8,75.7,0,2025-09-12T21:41:08.000Z
"9/12/2025, 5:44:08 PM",3.634,101.7,75.8,0,2025-09-12T21:44:08.000Z
"9/12/2025, 5:47:08 PM",3.635,101.3,75.9,0,2025-09-12T21:47:08.000Z
"9/12/2025, 5:50:08 PM",3.635,101.1,76,0,2025-09-12T21:50:08.000Z
"9/12/2025, 5:53:08 PM",3.634,100.8,76.1,0,2025-09-12T21:53:08.000Z
"9/12/2025, 5:56:08 PM",3.635,100.6,76.3,0,2025-09-12T21:56:08.000Z
"9/12/2025, 5:59:08 PM",3.635,100.2,76.4,0,2025-09-12T21:59:08.000Z
"9/12/2025, 6:02:08 PM",3.635,99.9,76.6,0,2025-09-12T22:02:08.000Z
"9/12/2025, 6:05:08 PM",3.634,99.7,76.7,0,2025-09-12T22:05:08.000Z
"9/12/2025, 6:08:08 PM",3.634,99.3,76.9,0,2025-09-12T22:08:08.000Z
"9/12/2025, 6:11:08 PM",3.634,99,77,0,2025-09-12T22:11:08.000Z
"9/12/2025, 6:14:08 PM",3.634,98.6,77.2,0,2025-09-12T22:14:08.000Z
"9/12/2025, 6:17:08 PM",3.635,98.2,77.4,0,2025-09-12T22:17:08.000Z
"9/12/2025, 6:20:08 PM",3.634,97.9,77.7,0,2025-09-12T22:20:08.000Z
"9/12/2025, 6:23:08 PM",3.635,97.5,77.9,0,2025-09-12T22:23:08.000Z
"9/12/2025, 6:26:08 PM",3.635,97.2,78.1,0,2025-09-12T22:26:08.000Z
"9/12/2025, 6:29:08 PM",3.635,96.8,78.3,0,2025-09-12T22:29:08.000Z
"9/12/2025, 6:32:08 PM",3.634,96.4,78.4,0,2025-09-12T22:32:08.000Z
"9/12/2025, 6:35:08 PM",3.635,96.1,78.6,0,2025-09-12T22:35:08.000Z
"9/12/2025, 6:38:08 PM",3.635,95.7,78.8,0,2025-09-12T22:38:08.000Z
"9/12/2025, 6:41:08 PM",3.635,95.4,78.9,0,2025-09-12T22:41:08.000Z
"9/12/2025, 6:44:08 PM",3.635,94.8,79,0,2025-09-12T22:44:08.000Z
"9/12/2025, 6:47:08 PM",3.635,94.5,79.2,0,2025-09-12T22:47:08.000Z
"9/12/2025, 6:50:08 PM",3.635,94.1,79.4,0,2025-09-12T22:50:08.000Z
"9/12/2025, 6:53:08 PM",3.635,93.7,79.5,0,2025-09-12T22:53:08.000Z
"9/12/2025, 6:56:08 PM",3.635,93.4,79.7,0,2025-09-12T22:56:08.000Z
"9/12/2025, 6:59:08 PM",3.635,93,79.9,0,2025-09-12T22:59:08.000Z
"9/12/2025, 7:02:08 PM",3.635,92.5,80.1,0,2025-09-12T23:02:08.000Z
"9/12/2025, 7:05:08 PM",3.635,92.1,80.3,0,2025-09-12T23:05:08.000Z
"9/12/2025, 7:08:08 PM",3.635,91.8,80.5,0,2025-09-12T23:08:08.000Z
"9/12/2025, 7:11:08 PM",3.635,91.4,80.7,0,2025-09-12T23:11:08.000Z
"9/12/2025, 7:14:08 PM",3.635,91,80.9,0,2025-09-12T23:14:08.000Z
"9/12/2025, 7:17:08 PM",3.636,90.7,81.1,0,2025-09-12T23:17:08.000Z
"9/12/2025, 7:20:08 PM",3.635,90.3,81.3,0,2025-09-12T23:20:08.000Z
"9/12/2025, 7:23:08 PM",3.635,90,81.5,0,2025-09-12T23:23:08.000Z
"9/12/2025, 7:26:08 PM",3.635,89.6,81.6,0,2025-09-12T23:26:08.000Z
"9/12/2025, 7:29:08 PM",3.635,89.2,81.9,0,2025-09-12T23:29:08.000Z
"9/12/2025, 7:32:08 PM",3.635,88.9,82.1,0,2025-09-12T23:32:08.000Z
"9/12/2025, 7:35:08 PM",3.636,88.5,82.3,0,2025-09-12T23:35:08.000Z
"9/12/2025, 7:38:08 PM",3.636,88.3,82.4,0,2025-09-12T23:38:08.000Z
"9/12/2025, 7:41:08 PM",3.635,88,82.6,0,2025-09-12T23:41:08.000Z
"9/12/2025, 7:44:08 PM",3.636,87.6,82.7,0,2025-09-12T23:44:08.000Z
"9/12/2025, 7:47:08 PM",3.635,87.3,82.9,0,2025-09-12T23:47:08.000Z
"9/12/2025, 7:50:08 PM",3.635,86.9,83,0,2025-09-12T23:50:08.000Z
"9/12/2025, 7:53:08 PM",3.636,86.7,83.2,0,2025-09-12T23:53:08.000Z
"9/12/2025, 7:56:08 PM",3.635,86.5,83.4,0,2025-09-12T23:56:08.000Z
"9/12/2025, 7:59:08 PM",3.635,86.2,83.5,0,2025-09-12T23:59:08.000Z
"9/12/2025, 8:02:08 PM",3.636,86,83.6,0,2025-09-13T00:02:08.000Z
"9/12/2025, 8:05:08 PM",3.636,85.6,83.8,0,2025-09-13T00:05:08.000Z
"9/12/2025, 8:08:08 PM",3.636,85.5,84,0,2025-09-13T00:08:08.000Z
"9/12/2025, 8:11:08 PM",3.636,85.3,84.2,0,2025-09-13T00:11:08.000Z
"9/12/2025, 8:14:08 PM",3.636,85.1,84.3,0,2025-09-13T00:14:08.000Z
"9/12/2025, 8:17:08 PM",3.636,84.9,84.5,0,2025-09-13T00:17:08.000Z
"9/12/2025, 8:20:08 PM",3.636,84.7,84.7,0,2025-09-13T00:20:08.000Z
"9/12/2025, 8:23:08 PM",3.636,84.7,84.9,0,2025-09-13T00:23:08.000Z
"9/12/2025, 8:26:08 PM",3.636,84.6,85,0,2025-09-13T00:26:08.000Z
"9/12/2025, 8:29:08 PM",3.636,84.4,85.2,0,2025-09-13T00:29:08.000Z
"9/12/2025, 8:32:08 PM",3.636,84.2,85.4,0,2025-09-13T00:32:08.000Z
"9/12/2025, 8:35:08 PM",3.636,84,85.5,0,2025-09-13T00:35:08.000Z
"9/12/2025, 8:38:08 PM",3.636,84,85.7,0,2025-09-13T00:38:08.000Z
"9/12/2025, 8:41:08 PM",3.636,83.8,85.8,0,2025-09-13T00:41:08.000Z
"9/12/2025, 8:44:08 PM",3.636,83.7,86,0,2025-09-13T00:44:08.000Z
"9/12/2025, 8:47:08 PM",3.636,83.5,86.1,0,2025-09-13T00:47:08.000Z
"9/12/2025, 8:50:08 PM",3.636,83.3,86.2,0,2025-09-13T00:50:08.000Z
"9/12/2025, 8:53:08 PM",3.636,83.3,86.3,0,2025-09-13T00:53:08.000Z
"9/12/2025, 8:56:08 PM",3.636,83.1,86.5,0,2025-09-13T00:56:08.000Z
"9/12/2025, 8:59:08 PM",3.636,82.9,86.7,0,2025-09-13T00:59:08.000Z
"9/12/2025, 9:02:08 PM",3.636,82.9,86.7,0,2025-09-13T01:02:08.000Z
"9/12/2025, 9:05:08 PM",3.636,82.8,86.9,0,2025-09-13T01:05:08.000Z
"9/12/2025, 9:08:08 PM",3.635,82.8,87,0,2025-09-13T01:08:08.000Z
"9/12/2025, 9:11:08 PM",3.636,82.6,87.1,0,2025-09-13T01:11:08.000Z
