Instrument:,H2S-250510029
Time Zone Offset (Minutes):,-240
Orignal File Name:,"C:\Users\phil.bennington\OneDrive - City of Dayton\G-Drive\Phil.Bennington\CLARKSON_UNIVERSITY_PhD Program\Dissertation\H2S-250510029_[3-16-2026, 2-12-59 PM --- 3-20-2026, 11-24-59 AM].acrudata"
Session ID:,63350
Session 1st Title:,"H2S-250510029_[3-16-2026, 2-12-59 PM --- 3-20-2026, 11-24-59 AM]"
Session 2nd Title:,Off On 3/16 til 3/20/26
Session Start:,"3/16/2026, 1:12:59 PM"
Session End:,"3/20/2026, 10:24:59 AM"

Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),H2S (PPM),ISO time
"3/16/2026, 7:03:59 PM",3.605,41.2,69.3,0,2026-03-17T00:03:59.000Z
"3/16/2026, 7:06:59 PM",3.605,41,69.3,0,2026-03-17T00:06:59.000Z
"3/16/2026, 7:09:59 PM",3.605,41,69.5,0,2026-03-17T00:09:59.000Z
"3/16/2026, 7:12:59 PM",3.605,41,69.6,0,2026-03-17T00:12:59.000Z
"3/16/2026, 7:15:59 PM",3.605,41,69.6,0,2026-03-17T00:15:59.000Z
"3/16/2026, 7:18:59 PM",3.606,41,69.8,0,2026-03-17T00:18:59.000Z
"3/16/2026, 7:21:59 PM",3.605,41,69.9,0,2026-03-17T00:21:59.000Z
"3/16/2026, 7:24:59 PM",3.605,40.8,70,0,2026-03-17T00:24:59.000Z
"3/16/2026, 7:27:59 PM",3.605,40.8,70,0,2026-03-17T00:27:59.000Z
"3/16/2026, 7:30:59 PM",3.605,40.6,70.1,0,2026-03-17T00:30:59.000Z
"3/16/2026, 7:33:59 PM",3.605,40.6,70.1,0,2026-03-17T00:33:59.000Z
"3/16/2026, 7:36:59 PM",3.605,40.6,70.3,0,2026-03-17T00:36:59.000Z
"3/16/2026, 7:39:59 PM",3.605,40.6,70.4,0,2026-03-17T00:39:59.000Z
"3/16/2026, 7:42:59 PM",3.605,40.6,70.5,0,2026-03-17T00:42:59.000Z
"3/16/2026, 7:45:59 PM",3.605,40.6,70.5,0,2026-03-17T00:45:59.000Z
"3/16/2026, 7:48:59 PM",3.604,40.5,70.6,0,2026-03-17T00:48:59.000Z
"3/16/2026, 7:51:59 PM",3.605,40.5,70.7,0,2026-03-17T00:51:59.000Z
"3/16/2026, 7:54:59 PM",3.605,40.3,70.7,0,2026-03-17T00:54:59.000Z
"3/16/2026, 7:57:59 PM",3.605,40.3,70.8,0,2026-03-17T00:57:59.000Z
"3/16/2026, 8:00:59 PM",3.605,40.3,70.9,0,2026-03-17T01:00:59.000Z
"3/16/2026, 8:03:59 PM",3.605,40.1,70.9,0,2026-03-17T01:03:59.000Z
"3/16/2026, 8:06:59 PM",3.605,40.1,71,0,2026-03-17T01:06:59.000Z
"3/16/2026, 8:09:59 PM",3.605,40.3,71.1,0,2026-03-17T01:09:59.000Z
"3/16/2026, 8:12:59 PM",3.605,40.3,71.2,0,2026-03-17T01:12:59.000Z
"3/16/2026, 8:15:59 PM",3.605,40.3,71.2,0,2026-03-17T01:15:59.000Z
"3/16/2026, 8:18:59 PM",3.605,40.3,71.3,0,2026-03-17T01:18:59.000Z
"3/16/2026, 8:21:59 PM",3.605,40.1,71.4,0,2026-03-17T01:21:59.000Z
"3/16/2026, 8:24:59 PM",3.605,40.1,71.5,0,2026-03-17T01:24:59.000Z
"3/16/2026, 8:27:59 PM",3.605,40.1,71.6,0,2026-03-17T01:27:59.000Z
"3/16/2026, 8:30:59 PM",3.605,40.1,71.7,0,2026-03-17T01:30:59.000Z
"3/16/2026, 8:33:59 PM",3.605,40.1,71.7,0,2026-03-17T01:33:59.000Z
"3/16/2026, 8:36:59 PM",3.605,40.1,71.8,0,2026-03-17T01:36:59.000Z
"3/16/2026, 8:39:59 PM",3.605,40.1,71.8,0,2026-03-17T01:39:59.000Z
"3/16/2026, 8:42:59 PM",3.605,40.1,71.9,0,2026-03-17T01:42:59.000Z
"3/16/2026, 8:45:59 PM",3.605,39.9,71.9,0,2026-03-17T01:45:59.000Z
"3/16/2026, 8:48:59 PM",3.605,39.9,72,0,2026-03-17T01:48:59.000Z
"3/16/2026, 8:51:59 PM",3.605,39.9,72.1,0,2026-03-17T01:51:59.000Z
"3/16/2026, 8:54:59 PM",3.605,39.9,72.1,0,2026-03-17T01:54:59.000Z
"3/16/2026, 8:57:59 PM",3.605,39.9,72.2,0,2026-03-17T01:57:59.000Z
"3/16/2026, 9:00:59 PM",3.605,39.9,72.3,0,2026-03-17T02:00:59.000Z
"3/16/2026, 9:03:59 PM",3.605,39.9,72.3,0,2026-03-17T02:03:59.000Z
"3/16/2026, 9:06:59 PM",3.605,39.7,72.3,0,2026-03-17T02:06:59.000Z
"3/16/2026, 9:09:59 PM",3.604,39.7,72.4,0,2026-03-17T02:09:59.000Z
"3/16/2026, 9:12:59 PM",3.605,39.7,72.5,0,2026-03-17T02:12:59.000Z
"3/16/2026, 9:15:59 PM",3.605,39.9,72.5,0,2026-03-17T02:15:59.000Z
"3/16/2026, 9:18:59 PM",3.605,39.9,72.6,0,2026-03-17T02:18:59.000Z
"3/16/2026, 9:21:59 PM",3.605,40.1,72.7,0,2026-03-17T02:21:59.000Z
"3/16/2026, 9:24:59 PM",3.605,40.5,72.8,0,2026-03-17T02:24:59.000Z
"3/16/2026, 9:27:59 PM",3.605,40.6,72.9,0,2026-03-17T02:27:59.000Z
"3/16/2026, 9:30:59 PM",3.605,40.8,73,0,2026-03-17T02:30:59.000Z
"3/16/2026, 9:33:59 PM",3.605,41,73.1,0,2026-03-17T02:33:59.000Z
"3/16/2026, 9:36:59 PM",3.605,41.2,73.2,0,2026-03-17T02:36:59.000Z
"3/16/2026, 9:39:59 PM",3.605,41.4,73.4,0,2026-03-17T02:39:59.000Z
"3/16/2026, 9:42:59 PM",3.605,41.5,73.5,0,2026-03-17T02:42:59.000Z
"3/16/2026, 9:45:59 PM",3.605,41.5,73.6,0,2026-03-17T02:45:59.000Z
"3/16/2026, 9:48:59 PM",3.605,41.5,73.7,0,2026-03-17T02:48:59.000Z
"3/16/2026, 9:51:59 PM",3.605,41.7,73.7,0,2026-03-17T02:51:59.000Z
"3/16/2026, 9:54:59 PM",3.605,41.5,73.8,0,2026-03-17T02:54:59.000Z
"3/16/2026, 9:57:59 PM",3.605,41.7,73.9,0,2026-03-17T02:57:59.000Z
"3/16/2026, 10:00:59 PM",3.605,41.7,74,0,2026-03-17T03:00:59.000Z
"3/16/2026, 10:03:59 PM",3.605,41.9,74.1,0,2026-03-17T03:03:59.000Z
"3/16/2026, 10:06:59 PM",3.605,41.9,74.2,0,2026-03-17T03:06:59.000Z
"3/16/2026, 10:09:59 PM",3.605,41.9,74.2,0,2026-03-17T03:09:59.000Z
"3/16/2026, 10:12:59 PM",3.605,41.9,74.3,0,2026-03-17T03:12:59.000Z
"3/16/2026, 10:15:59 PM",3.605,41.9,74.4,0,2026-03-17T03:15:59.000Z
"3/16/2026, 10:18:59 PM",3.605,41.9,74.5,0,2026-03-17T03:18:59.000Z
"3/16/2026, 10:21:59 PM",3.605,41.9,74.6,0,2026-03-17T03:21:59.000Z
"3/16/2026, 10:24:59 PM",3.605,41.7,74.7,0,2026-03-17T03:24:59.000Z
"3/16/2026, 10:27:59 PM",3.604,41.7,74.7,0,2026-03-17T03:27:59.000Z
"3/16/2026, 10:30:59 PM",3.605,41.7,74.8,0,2026-03-17T03:30:59.000Z
"3/16/2026, 10:33:59 PM",3.605,41.5,74.8,0,2026-03-17T03:33:59.000Z
"3/16/2026, 10:36:59 PM",3.605,41.5,74.8,0,2026-03-17T03:36:59.000Z
"3/16/2026, 10:39:59 PM",3.605,41.5,75,0,2026-03-17T03:39:59.000Z
"3/16/2026, 10:42:59 PM",3.605,41.5,75.1,0,2026-03-17T03:42:59.000Z
"3/16/2026, 10:45:59 PM",3.605,41.5,75.1,0,2026-03-17T03:45:59.000Z
"3/16/2026, 10:48:59 PM",3.605,41.5,75.2,0,2026-03-17T03:48:59.000Z
"3/16/2026, 10:51:59 PM",3.605,41.4,75.3,0,2026-03-17T03:51:59.000Z
"3/16/2026, 10:54:59 PM",3.605,41.4,75.3,0,2026-03-17T03:54:59.000Z
"3/16/2026, 10:57:59 PM",3.605,41.4,75.4,0,2026-03-17T03:57:59.000Z
"3/16/2026, 11:00:59 PM",3.605,41.2,75.4,0,2026-03-17T04:00:59.000Z
"3/16/2026, 11:03:59 PM",3.606,41.2,75.5,0,2026-03-17T04:03:59.000Z
"3/16/2026, 11:06:59 PM",3.605,41,75.6,0,2026-03-17T04:06:59.000Z
"3/16/2026, 11:09:59 PM",3.605,41,75.6,0,2026-03-17T04:09:59.000Z
"3/16/2026, 11:12:59 PM",3.605,40.8,75.7,0,2026-03-17T04:12:59.000Z
"3/16/2026, 11:15:59 PM",3.605,40.8,75.7,0,2026-03-17T04:15:59.000Z
"3/16/2026, 11:18:59 PM",3.605,40.8,75.8,0,2026-03-17T04:18:59.000Z
"3/16/2026, 11:21:59 PM",3.604,40.8,75.9,0,2026-03-17T04:21:59.000Z
"3/16/2026, 11:24:59 PM",3.605,40.8,75.9,0,2026-03-17T04:24:59.000Z
"3/16/2026, 11:27:59 PM",3.605,40.8,76,0,2026-03-17T04:27:59.000Z
"3/16/2026, 11:30:59 PM",3.605,40.8,76.1,0,2026-03-17T04:30:59.000Z
"3/16/2026, 11:33:59 PM",3.605,40.8,76.2,0,2026-03-17T04:33:59.000Z
"3/16/2026, 11:36:59 PM",3.604,40.8,76.2,0,2026-03-17T04:36:59.000Z
"3/16/2026, 11:39:59 PM",3.604,41,76.3,0,2026-03-17T04:39:59.000Z
"3/16/2026, 11:42:59 PM",3.605,41,76.3,0,2026-03-17T04:42:59.000Z
"3/16/2026, 11:45:59 PM",3.605,41,76.4,0,2026-03-17T04:45:59.000Z
"3/16/2026, 11:48:59 PM",3.605,41,76.5,0,2026-03-17T04:48:59.000Z
"3/16/2026, 11:51:59 PM",3.604,40.8,76.4,0,2026-03-17T04:51:59.000Z
"3/16/2026, 11:54:59 PM",3.604,40.6,76.5,0,2026-03-17T04:54:59.000Z
"3/16/2026, 11:57:59 PM",3.605,40.6,76.6,0,2026-03-17T04:57:59.000Z
"3/17/2026, 12:00:59 AM",3.604,40.6,76.6,0,2026-03-17T05:00:59.000Z
"3/17/2026, 12:03:59 AM",3.605,40.5,76.7,0,2026-03-17T05:03:59.000Z
"3/17/2026, 12:06:59 AM",3.604,40.5,76.7,0,2026-03-17T05:06:59.000Z
"3/17/2026, 12:09:59 AM",3.604,40.3,76.7,0,2026-03-17T05:09:59.000Z
"3/17/2026, 12:12:59 AM",3.604,40.3,76.8,0,2026-03-17T05:12:59.000Z
"3/17/2026, 12:15:59 AM",3.604,40.3,76.8,0,2026-03-17T05:15:59.000Z
"3/17/2026, 12:18:59 AM",3.604,40.3,76.9,0,2026-03-17T05:18:59.000Z
"3/17/2026, 12:21:59 AM",3.604,40.1,77,0,2026-03-17T05:21:59.000Z
"3/17/2026, 12:24:59 AM",3.604,39.9,77,0,2026-03-17T05:24:59.000Z
"3/17/2026, 12:27:59 AM",3.604,39.7,77,0,2026-03-17T05:27:59.000Z
"3/17/2026, 12:30:59 AM",3.604,39.7,77,0,2026-03-17T05:30:59.000Z
"3/17/2026, 12:33:59 AM",3.605,39.7,77.1,0,2026-03-17T05:33:59.000Z
"3/17/2026, 12:36:59 AM",3.604,39.6,77.1,0,2026-03-17T05:36:59.000Z
"3/17/2026, 12:39:59 AM",3.604,39.6,77.2,0,2026-03-17T05:39:59.000Z
"3/17/2026, 12:42:59 AM",3.604,39.4,77.2,0,2026-03-17T05:42:59.000Z
"3/17/2026, 12:45:59 AM",3.604,39.2,77.3,0,2026-03-17T05:45:59.000Z
"3/17/2026, 12:48:59 AM",3.603,39,77.3,0,2026-03-17T05:48:59.000Z
"3/17/2026, 12:51:59 AM",3.603,38.8,77.3,0,2026-03-17T05:51:59.000Z
"3/17/2026, 12:54:59 AM",3.603,38.8,77.3,0,2026-03-17T05:54:59.000Z
"3/17/2026, 12:57:59 AM",3.604,38.7,77.4,0,2026-03-17T05:57:59.000Z
"3/17/2026, 1:00:59 AM",3.603,38.3,77.4,0,2026-03-17T06:00:59.000Z
"3/17/2026, 1:03:59 AM",3.603,38.3,77.4,0,2026-03-17T06:03:59.000Z
"3/17/2026, 1:06:59 AM",3.603,38.3,77.5,0,2026-03-17T06:06:59.000Z
"3/17/2026, 1:09:59 AM",3.603,38.3,77.5,0,2026-03-17T06:09:59.000Z
"3/17/2026, 1:12:59 AM",3.603,37.9,77.5,0,2026-03-17T06:12:59.000Z
"3/17/2026, 1:15:59 AM",3.603,37.9,77.6,0,2026-03-17T06:15:59.000Z
"3/17/2026, 1:18:59 AM",3.603,37.8,77.6,0,2026-03-17T06:18:59.000Z
"3/17/2026, 1:21:59 AM",3.603,37.8,77.7,0,2026-03-17T06:21:59.000Z
"3/17/2026, 1:24:59 AM",3.603,37.8,77.7,0,2026-03-17T06:24:59.000Z
"3/17/2026, 1:27:59 AM",3.602,37.6,77.7,0,2026-03-17T06:27:59.000Z
"3/17/2026, 1:30:59 AM",3.602,37.6,77.8,0,2026-03-17T06:30:59.000Z
"3/17/2026, 1:33:59 AM",3.602,37.6,77.8,0,2026-03-17T06:33:59.000Z
"3/17/2026, 1:36:59 AM",3.602,37.4,77.9,0,2026-03-17T06:36:59.000Z
"3/17/2026, 1:39:59 AM",3.602,37.4,77.9,0,2026-03-17T06:39:59.000Z
"3/17/2026, 1:42:59 AM",3.602,37.2,77.9,0,2026-03-17T06:42:59.000Z
"3/17/2026, 1:45:59 AM",3.601,37.2,77.9,0,2026-03-17T06:45:59.000Z
"3/17/2026, 1:48:59 AM",3.602,37.2,78,0,2026-03-17T06:48:59.000Z
"3/17/2026, 1:51:59 AM",3.602,37.2,78.1,0,2026-03-17T06:51:59.000Z
"3/17/2026, 1:54:59 AM",3.602,37.2,78.1,0,2026-03-17T06:54:59.000Z
"3/17/2026, 1:57:59 AM",3.602,37,78.1,0,2026-03-17T06:57:59.000Z
"3/17/2026, 2:00:59 AM",3.601,37,78.2,0,2026-03-17T07:00:59.000Z
"3/17/2026, 2:03:59 AM",3.602,36.9,78.2,0,2026-03-17T07:03:59.000Z
"3/17/2026, 2:06:59 AM",3.601,36.9,78.2,0,2026-03-17T07:06:59.000Z
"3/17/2026, 2:09:59 AM",3.601,36.9,78.3,0,2026-03-17T07:09:59.000Z
"3/17/2026, 2:12:59 AM",3.601,36.9,78.3,0,2026-03-17T07:12:59.000Z
"3/17/2026, 2:15:59 AM",3.601,36.9,78.4,0,2026-03-17T07:15:59.000Z
"3/17/2026, 2:18:59 AM",3.601,36.9,78.4,0,2026-03-17T07:18:59.000Z
"3/17/2026, 2:21:59 AM",3.6,36.7,78.5,0,2026-03-17T07:21:59.000Z
"3/17/2026, 2:24:59 AM",3.6,36.7,78.5,0,2026-03-17T07:24:59.000Z
"3/17/2026, 2:27:59 AM",3.6,36.5,78.5,0,2026-03-17T07:27:59.000Z
"3/17/2026, 2:30:59 AM",3.601,36.5,78.6,0,2026-03-17T07:30:59.000Z
"3/17/2026, 2:33:59 AM",3.601,36.5,78.6,0,2026-03-17T07:33:59.000Z
"3/17/2026, 2:36:59 AM",3.601,36.5,78.7,0,2026-03-17T07:36:59.000Z
"3/17/2026, 2:39:59 AM",3.601,36.5,78.7,0,2026-03-17T07:39:59.000Z
"3/17/2026, 2:42:59 AM",3.601,36.5,78.7,0,2026-03-17T07:42:59.000Z
"3/17/2026, 2:45:59 AM",3.6,36.3,78.8,0,2026-03-17T07:45:59.000Z
"3/17/2026, 2:48:59 AM",3.601,36.3,78.8,0,2026-03-17T07:48:59.000Z
